代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11945650.331499999000
真實報酬,1945650.331499999400

夏普值報酬,0.185865033150
夏普值風險,0.058949897154
夏普值,3.152932271691

預期報酬,8800.206678679233
風險,95038.194459534643
起點值,0.092596526362
找到最佳解世代,3448
找到最佳解實驗#,2
找到最佳解次數,9

投資組合檔數,12
1102(1),2227(11),2354(19),2357(20),2408(23),2409(24),2885(34),2891(38),2892(39),3008(41),3045(42),5880(46),
FS( 235 ),818733.042499999860,1105688.779000000100,922990.697500000010,909459.468499999960,1522397.601500000300,922592.974999999980,992765.648499999890,960260.517499999840,1028505.274750000200,833333.000000000000,882242.121999999970,1040653.976000000000,11939627.102750000000
FS( 236 ),823213.129999999890,1093741.879000000000,912039.372500000060,907966.105999999910,1518813.531500000000,922592.974999999980,985398.393500000010,962699.676250000020,1023228.727249999900,833333.000000000000,882242.121999999970,1043839.816000000200,11909112.728999998000
FS( 237 ),814252.954999999960,1089759.578999999900,913034.947500000010,909459.468499999960,1499101.146500000000,933793.193749999980,989082.020999999830,957821.358750000130,1015313.906000000200,833333.000000000000,882242.121999999970,1037468.136000000100,11874665.833999999000
FS( 238 ),814252.954999999960,1093741.879000000000,927968.572500000010,918419.643499999770,1520605.566500000200,937526.599999999980,996449.275999999950,967577.993750000020,1017952.179750000100,833333.000000000000,886224.422000000020,1037468.136000000100,11951524.223999999000
FS( 239 ),824706.492499999930,1095733.029000000100,915026.097500000030,915432.918499999910,1509853.356500000000,952460.224999999980,1011183.785999999800,965138.834999999960,1020590.453499999900,833333.000000000000,890206.722000000070,1037468.136000000100,11971137.051500000000
FS( 240 ),824706.492499999930,1101706.479000000100,920999.547499999990,915432.918499999910,1545694.056499999900,956193.631249999980,1025918.296000000000,977334.628750000030,1033781.822249999700,833333.000000000000,886224.422000000020,1043839.816000000200,12065169.110250000000
FS( 241 ),826199.854999999860,1111662.229000000100,914030.522499999960,901992.655999999960,1581534.756500000100,971127.256249999980,1040652.805999999900,1004165.375000000000,1041696.643500000100,833333.000000000000,894189.022000000000,1056583.175999999700,12177171.297749998000
FS( 242 ),824706.492499999930,1119626.828999999900,922990.697500000010,906472.743499999870,1611999.351500000300,974860.662499999980,1029601.923499999900,1009043.692499999800,1044334.917250000200,833333.000000000000,894189.022000000000,1056583.175999999700,12227746.507749997000
FS( 243 ),821719.767499999960,1121617.979000000100,915026.097500000030,906472.743499999870,1595871.036499999900,1000994.506250000000,1018551.041000000000,999287.057500000000,1039058.369750000000,833333.000000000000,894189.022000000000,1050211.496000000000,12196336.116500000000
FS( 244 ),815746.317499999890,1107679.929000000000,904074.772499999960,901992.655999999960,1565406.441500000200,982327.474999999980,1014867.413499999900,987091.263749999930,1036420.095999999800,833333.000000000000,894189.022000000000,1043839.816000000200,12086972.202749997000
FS( 245 ),812759.592499999910,1105688.779000000100,893123.447500000010,907966.105999999910,1531357.776500000200,989794.287499999980,1025918.296000000000,994408.740000000110,1033781.822249999700,833333.000000000000,894189.022000000000,1053397.335999999900,12075722.205249999000
FS( 246 ),812759.592499999910,1109671.078999999900,890136.722500000030,894525.843499999960,1517021.496499999900,982327.474999999980,1029601.923499999900,994408.740000000110,1036420.095999999800,833333.000000000000,890206.722000000070,1050211.496000000000,12040628.186499998000
FS( 247 ),853080.379999999890,1105688.779000000100,872216.372500000060,915432.918499999910,1434587.886499999800,959927.037499999980,1025918.296000000000,989530.422499999990,1025867.001000000000,833333.000000000000,886224.422000000020,1043839.816000000200,11945650.331499999000
